Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Years_at_Company,Monthly_Salary,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Promotion_Last_3_Years,Remote_Work,Attrition
100214,37,Male,Finance,Auditor,Bachelor's,Married,11,57881.43,Yes,Fair,Medium,Meets Expectations,11,No,Yes,Yes
100215,30,Female,Sales,Sales Manager,Bachelor's,Single,8,60519.64,No,Excellent,Medium,Meets Expectations,53,No,Hybrid,No
100216,38,Female,Operations,Supply Chain Analyst,Bachelor's,Single,18,62070.77,No,Good,High,Meets Expectations,22,No,Hybrid,No
100217,27,Female,Marketing,SEO Specialist,Bachelor's,Single,5,38965.52,No,Good,High,Meets Expectations,41,No,Yes,No
100218,31,Female,Operations,Logistics Coordinator,Master's,Divorced,9,47173.76,Yes,Excellent,Low,Meets Expectations,43,No,Hybrid,Yes
100219,29,Female,Finance,Financial Analyst,Bachelor's,Married,8,50611.66,Yes,Fair,High,Exceeds Expectations,37,No,Hybrid,No
100220,33,Female,IT,DevOps Engineer,Bachelor's,Single,8,88858.08,No,Good,Low,Meets Expectations,16,No,Hybrid,Yes
100221,49,Male,Finance,Auditor,Bachelor's,Single,8,60047.64,No,Fair,High,Meets Expectations,43,No,Hybrid,No
100222,21,Male,Finance,Financial Analyst,Bachelor's,Single,2,51469.36,No,Good,High,Meets Expectations,13,No,Hybrid,No
100223,37,Male,Operations,Operations Executive,Bachelor's,Single,5,42968.82,Yes,Poor,High,Meets Expectations,32,No,Yes,Yes
100224,21,Female,IT,Data Analyst,Bachelor's,Married,2,70963.67,No,Good,High,Meets Expectations,47,No,Hybrid,No
100225,29,Female,Finance,Accountant,Master's,Married,6,71064.06,No,Fair,Medium,Exceeds Expectations,47,No,No,No
100226,40,Male,IT,Software Engineer,Master's,Single,6,81830.53,Yes,Fair,Medium,Meets Expectations,5,No,Yes,Yes
100227,33,Female,Operations,Supply Chain Analyst,Bachelor's,Married,2,38257.23,Yes,Poor,Medium,Meets Expectations,22,No,Hybrid,Yes
100228,25,Female,IT,Software Engineer,Bachelor's,Single,2,57150.82,No,Fair,High,Meets Expectations,47,No,Hybrid,No
100229,27,Female,Finance,Auditor,Bachelor's,Single,4,51161.14,No,Excellent,Very High,Meets Expectations,48,No,Hybrid,No
100230,37,Male,IT,System Administrator,PhD,Married,2,76332.89,No,Good,Very High,Exceeds Expectations,60,No,Hybrid,No
100231,27,Male,IT,Data Analyst,PhD,Single,3,61496.39,No,Good,Very High,Meets Expectations,30,No,Hybrid,No
100232,34,Female,Finance,Auditor,Bachelor's,Single,6,61977.19,No,Good,Medium,Exceeds Expectations,39,No,Hybrid,No
100233,33,Male,IT,Data Analyst,Bachelor's,Single,4,70583.26,No,Excellent,High,Meets Expectations,4,No,Yes,No
100234,28,Female,Finance,Accountant,Bachelor's,Single,8,49903.58,No,Excellent,Medium,Meets Expectations,2,No,Hybrid,No
100235,48,Female,HR,HR Executive,Bachelor's,Single,4,42021.32,No,Poor,Medium,Outstanding,37,Yes,Hybrid,No
100236,37,Male,Marketing,SEO Specialist,Bachelor's,Married,7,53502.13,No,Good,Low,Meets Expectations,52,No,Hybrid,No
100237,21,Male,IT,Software Engineer,Bachelor's,Single,3,47928.59,No,Good,High,Meets Expectations,27,Yes,No,No
100238,34,Female,Operations,Operations Executive,Bachelor's,Single,4,32727.1,No,Excellent,Medium,Meets Expectations,30,No,Hybrid,No
100239,28,Female,Sales,Sales Executive,Bachelor's,Single,6,58669.55,No,Excellent,Low,Outstanding,57,No,Yes,Yes
100240,38,Male,HR,HR Executive,Bachelor's,Single,5,45230.34,Yes,Excellent,Medium,Exceeds Expectations,53,No,Hybrid,No
100241,27,Male,Operations,Supply Chain Analyst,Master's,Single,1,48725.44,Yes,Fair,Medium,Meets Expectations,16,Yes,Hybrid,No
100242,32,Male,IT,Software Engineer,Bachelor's,Married,0,66203.17,Yes,Poor,Medium,Meets Expectations,21,No,Hybrid,Yes
100243,36,Female,Sales,Account Executive,Bachelor's,Married,4,39848.23,No,Fair,Medium,Outstanding,46,No,No,No
100244,39,Male,IT,Data Analyst,Master's,Single,7,80926.08,No,Excellent,Medium,Meets Expectations,12,No,Hybrid,No
100245,24,Male,Operations,Supply Chain Analyst,Bachelor's,Married,5,41798.99,No,Poor,Very High,Meets Expectations,48,No,Hybrid,No
100246,30,Female,Sales,Account Executive,Bachelor's,Single,2,44218.21,No,Good,Low,Meets Expectations,43,No,Hybrid,Yes
100247,29,Male,Finance,Financial Analyst,Bachelor's,Single,8,65965.43,Yes,Fair,Medium,Outstanding,20,No,Yes,No
100248,28,Female,Finance,Accountant,Bachelor's,Married,1,37422.4,No,Good,Medium,Meets Expectations,46,No,Yes,No
100249,45,Female,Marketing,SEO Specialist,Bachelor's,Married,7,43644.18,No,Excellent,Medium,Exceeds Expectations,20,No,Hybrid,No
100250,35,Male,HR,HR Executive,Master's,Single,2,33228.54,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
100251,24,Female,Sales,Account Executive,Bachelor's,Single,5,42076.78,No,Excellent,High,Meets Expectations,9,No,Hybrid,No
100252,39,Female,Finance,Auditor,Bachelor's,Single,1,48184.61,No,Excellent,Low,Exceeds Expectations,57,No,Hybrid,Yes
100253,47,Male,Operations,Logistics Coordinator,Master's,Single,5,49311.49,No,Good,Medium,Meets Expectations,39,No,Yes,No
100254,40,Female,HR,Recruiter,Bachelor's,Single,12,58510.78,No,Excellent,Low,Needs Improvement,13,No,Yes,Yes
100255,22,Female,IT,Data Analyst,Bachelor's,Married,4,59611.36,No,Good,High,Exceeds Expectations,22,No,Yes,No
100256,29,Male,IT,DevOps Engineer,Bachelor's,Single,5,70472.36,No,Excellent,Very High,Meets Expectations,6,No,Yes,No
100257,41,Female,IT,DevOps Engineer,Bachelor's,Single,6,72072.02,Yes,Fair,High,Meets Expectations,23,No,Yes,Yes
100258,28,Female,Sales,Sales Executive,Bachelor's,Single,4,40331.6,No,Good,Low,Meets Expectations,14,No,Hybrid,Yes
100259,36,Female,IT,Software Engineer,Master's,Married,11,91834.48,No,Good,Medium,Meets Expectations,22,Yes,Hybrid,No
100260,38,Female,Sales,Sales Executive,Bachelor's,Single,1,45031.16,No,Excellent,Medium,Meets Expectations,4,Yes,Hybrid,No
100261,26,Male,Finance,Auditor,Bachelor's,Single,5,49861.33,Yes,Fair,High,Meets Expectations,40,No,Hybrid,Yes
100262,32,Male,Sales,Sales Manager,PhD,Single,7,77017.94,No,Good,Low,Meets Expectations,19,No,Yes,Yes
100263,21,Female,Finance,Financial Analyst,Bachelor's,married,6,58380,No,Good,Very High,Exceeds Expectations,51,Yes,Hybrid,No
100264,25,Male,IT,DevOps Engineer,Bachelor's,Single,3,66892.48,No,Excellent,Medium,Meets Expectations,9,No,Yes,No
100265,31,Female,Operations,Supply Chain Analyst,Master's,Single,10,50905.91,Yes,Poor,Very High,Needs Improvement,56,No,Hybrid,Yes
100266,24,Female,HR,Recruiter,Master's,Single,8,47398.37,No,Poor,High,Meets Expectations,22,Yes,Hybrid,No
100267,44,Male,Finance,Auditor,Bachelor's,Single,2,56920.62,Yes,Poor,High,Meets Expectations,48,No,Yes,Yes
100268,22,Male,HR,HR Executive,Master's,Single,10,57145.28,Yes,Excellent,Low,Meets Expectations,26,Yes,Hybrid,No
100269,29,Female,IT,Software Engineer,Bachelor's,Single,2,43019.96,No,Good,Low,Meets Expectations,50,No,Hybrid,Yes
100270,33,Female,Operations,Operations Executive,Master's,Single,4,43889.49,Yes,Fair,Medium,Outstanding,42,No,Hybrid,No
100271,43,Female,IT,DevOps Engineer,PhD,Married,8,107025.65,Yes,Poor,High,Meets Expectations,45,No,No,No
100272,22,Female,Sales,Account Executive,Bachelor's,Single,2,48133.69,No,Poor,High,Exceeds Expectations,59,No,No,Yes
100273,41,Female,IT,QA Engineer,Bachelor's,Married,9,69546.23,No,Good,High,Meets Expectations,59,No,Hybrid,No
100274,33,Male,Sales,Sales Executive,Bachelor's,Single,4,38432.13,Yes,Fair,Low,Meets Expectations,60,No,Hybrid,Yes
100275,26,Female,IT,Data Analyst,Master's,Divorced,7,69902.17,No,Good,Medium,Exceeds Expectations,30,No,Hybrid,No
100276,36,Male,Finance,Accountant,Master's,divorced,10,72247.33,No,Excellent,Medium,Outstanding,53,No,Hybrid,No
100277,34,Female,Sales,Sales Executive,Bachelor's,Married,4,53768.72,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
100278,28,Female,Operations,Logistics Coordinator,Master's,Divorced,10,57684.89,Yes,Poor,High,Exceeds Expectations,47,No,Hybrid,Yes
100279,33,Female,Finance,Financial Analyst,Master's,Single,4,63697.95,Yes,Excellent,Low,Exceeds Expectations,12,No,No,Yes
100280,30,Female,IT,Data Analyst,Master's,Married,13,111163.76,No,Excellent,High,Exceeds Expectations,27,Yes,Hybrid,No
100281,33,Male,IT,DevOps Engineer,Master's,Single,1,64499.81,No,Excellent,Medium,Meets Expectations,15,No,No,No
100282,37,Female,Operations,Operations Executive,Bachelor's,Married,5,41385.01,No,Excellent,High,Exceeds Expectations,16,No,Hybrid,No
100283,44,Female,Sales,Sales Manager,Bachelor's,Single,8,52867.09,No,Good,Low,Meets Expectations,45,No,Hybrid,Yes
100284,24,Male,Sales,Sales Manager,Master's,Single,7,56313.53,No,Good,Medium,Meets Expectations,56,Yes,Hybrid,No
100285,47,Male,Finance,Accountant,Master's,Divorced,3,45433.73,Yes,Poor,Medium,Meets Expectations,46,No,Yes,Yes
100286,21,Female,IT,Software Engineer,Bachelor's,Single,13,105095.16,No,Good,Medium,Meets Expectations,30,No,Hybrid,No
100287,31,Female,IT,DevOps Engineer,Bachelor's,Married,3,75616.59,No,Excellent,Very High,Meets Expectations,9,No,Hybrid,No
100288,37,Male,Sales,Account Executive,Master's,Married,8,62616.1,No,Fair,Medium,Meets Expectations,30,Yes,Hybrid,No
100289,34,Male,IT,Software Engineer,Master's,Single,4,85907.95,No,Poor,Medium,Meets Expectations,58,Yes,Hybrid,No
100290,28,Male,IT,Software Engineer,Bachelor's,Single,4,69307.02,No,Excellent,Medium,Meets Expectations,38,No,Hybrid,No
100291,31,Female,IT,System Administrator,Bachelor's,Single,11,92652.34,Yes,Poor,High,Needs Improvement,41,No,Hybrid,Yes
100292,29,Male,IT,Software Engineer,Master's,Divorced,4,70265.09,No,Good,High,Meets Expectations,5,No,Hybrid,No
100293,28,Female,IT,Software Engineer,Master's,Divorced,4,61522.87,No,Good,Low,Meets Expectations,45,No,Hybrid,Yes
100294,38,Female,Marketing,Marketing Executive,Master's,Married,2,45804.61,No,Excellent,Medium,Meets Expectations,19,No,Hybrid,No
100295,35,Male,Sales,Sales Executive,Master's,Married,9,71504.31,No,Excellent,Medium,Meets Expectations,48,No,Hybrid,No
100296,28,Female,Operations,Supply Chain Analyst,Bachelor's,Single,2,45843.99,No,Good,Medium,Needs Improvement,40,No,Yes,Yes
100297,39,Female,IT,DevOps Engineer,PhD,Single,13,116520.49,No,Good,Medium,Outstanding,20,Yes,No,No
100298,35,Female,IT,DevOps Engineer,Master's,Single,11,88605.26,No,Good,High,Exceeds Expectations,15,Yes,Hybrid,No
100299,38,Female,Operations,Operations Executive,Bachelor's,Single,7,46476.21,No,Fair,Very High,Needs Improvement,24,Yes,Hybrid,No
100300,37,Male,Finance,Financial Analyst,Master's,Single,1,60107.27,Yes,Poor,Very High,Meets Expectations,38,No,Hybrid,Yes
100301,27,Male,IT,Software Engineer,Master's,Single,3,51335.03,No,Excellent,High,Meets Expectations,35,No,Hybrid,No
100302,29,Female,Sales,Sales Executive,Master's,Married,12,59406.36,No,Excellent,Medium,Meets Expectations,42,No,Yes,No
100303,38,Female,Sales,Sales Manager,Bachelor's,Single,3,43367.03,No,Good,Low,Outstanding,33,No,Hybrid,Yes
100304,37,Male,Operations,Operations Executive,Bachelor's,Single,3,42251.55,No,Excellent,High,Meets Expectations,7,No,Yes,No
100305,32,Male,IT,DevOps Engineer,Bachelor's,Single,5,55249.24,Yes,Poor,Medium,Exceeds Expectations,13,No,No,Yes
100306,33,Female,Sales,Sales Manager,Bachelor's,Married,6,51957.09,No,Good,Medium,Meets Expectations,56,No,Yes,No
100307,41,Male,Finance,Financial Analyst,Bachelor's,Single,5,59049.09,Yes,Poor,Medium,Meets Expectations,48,No,Yes,Yes
100308,28,Male,Marketing,Digital Marketing Analyst,Bachelor's,Single,11,68404.73,No,Good,High,Meets Expectations,22,No,Hybrid,No
100309,36,Female,Operations,Supply Chain Analyst,Bachelor's,Married,10,51227.84,No,Good,Low,Meets Expectations,11,No,No,No
100310,31,Female,IT,System Administrator,Master's,Single,3,84751.26,No,Good,High,Meets Expectations,19,No,Hybrid,No
100311,31,Female,Finance,Auditor,Bachelor's,Single,4,44979.42,No,Good,Medium,Exceeds Expectations,59,No,Yes,No
100312,40,Male,Operations,Logistics Coordinator,Bachelor's,Married,5,40302.56,No,Good,Medium,Meets Expectations,23,Yes,Hybrid,No
100313,38,Female,Finance,Financial Analyst,Bachelor's,Single,8,55114.64,No,Good,Very High,Exceeds Expectations,12,No,Hybrid,No
100314,38,Female,Operations,Operations Executive,Bachelor's,Single,3,36105.11,Yes,Fair,High,Meets Expectations,32,No,Yes,No
100315,42,Female,HR,HR Executive,Master's,Single,6,42701.69,Yes,Fair,High,Meets Expectations,33,No,Yes,No
100316,33,Male,IT,QA Engineer,Bachelor's,Single,8,88776.41,No,Good,High,Meets Expectations,57,Yes,No,No
100317,37,Female,IT,Data Analyst,Bachelor's,Single,4,55755.59,Yes,Poor,Medium,Meets Expectations,31,No,Hybrid,Yes
100318,30,Male,Operations,Operations Executive,Bachelor's,Single,10,47785.58,No,Good,Low,Meets Expectations,41,No,Yes,No
100319,35,Male,IT,System Administrator,Bachelor's,Married,5,56411.18,No,Good,High,Meets Expectations,54,Yes,Yes,No
100320,32,Female,IT,System Administrator,Bachelor's,Single,7,65501.56,No,Good,Medium,Needs Improvement,28,No,Hybrid,No
100321,33,Female,Sales,Sales Executive,Bachelor's,Single,8,47985.81,No,Good,Medium,Meets Expectations,26,Yes,Yes,No
100322,37,Female,Operations,Logistics Coordinator,Bachelor's,Single,2,46196.9,Yes,Poor,High,Meets Expectations,37,No,Hybrid,Yes
100323,27,Male,IT,QA Engineer,Bachelor's,Married,7,61204.79,Yes,Fair,Medium,Meets Expectations,12,Yes,Yes,No
100324,47,Female,Finance,Accountant,Master's,Married,4,62684.7,No,Excellent,Very High,Exceeds Expectations,48,Yes,Hybrid,No
100325,25,Female,IT,Software Engineer,Bachelor's,Single,3,74736.14,No,Good,Very High,Meets Expectations,21,No,Hybrid,No
100326,24,Female,IT,System Administrator,Bachelor's,Single,11,80410.81,No,Excellent,Low,Meets Expectations,6,No,Yes,No
100327,41,Female,Sales,Sales Manager,Bachelor's,Single,13,61601.77,No,Fair,Low,Meets Expectations,6,No,Yes,Yes
100328,38,Male,IT,System Administrator,Bachelor's,Single,9,78342.3,No,Excellent,High,Outstanding,28,No,Hybrid,No
100329,37,Male,Operations,Logistics Coordinator,Bachelor's,Single,3,38365.73,No,Excellent,Low,Meets Expectations,39,No,Hybrid,No
100330,37,Male,Operations,Operations Executive,Bachelor's,Single,0,32822.65,Yes,Poor,Medium,Meets Expectations,13,No,Hybrid,Yes
100331,32,Female,Operations,Operations Executive,Bachelor's,Single,7,41668.52,Yes,Poor,Medium,Outstanding,53,No,Yes,Yes
100332,26,Female,IT,System Administrator,Bachelor's,Single,12,89982.28,Yes,Poor,High,Meets Expectations,59,No,Hybrid,Yes
100333,33,Male,Sales,Sales Executive,Bachelor's,Single,5,58592.61,No,Good,Medium,Meets Expectations,1,No,No,No
100334,28,Female,IT,Data Analyst,Bachelor's,Single,6,74903.86,No,Excellent,Medium,Meets Expectations,6,No,Hybrid,No
100335,39,Male,IT,Software Engineer,Master's,Single,13,96733.28,No,Good,Medium,Meets Expectations,16,No,No,No
100336,31,Female,Sales,Account Executive,Bachelor's,Married,12,71732.53,Yes,Fair,Medium,Outstanding,32,No,Hybrid,Yes
100337,27,Female,Finance,Accountant,Bachelor's,Married,6,47602.68,Yes,Poor,Medium,Meets Expectations,21,No,Hybrid,Yes
100338,30,Male,IT,Data Analyst,PhD,Divorced,7,100723.98,No,Excellent,Very High,Meets Expectations,13,No,Hybrid,No
100339,35,Male,IT,DevOps Engineer,Bachelor's,Single,5,54849.13,No,Good,Very High,Outstanding,53,No,Hybrid,No
100340,29,Male,HR,HR Executive,Bachelor's,Single,2,32168.06,No,Fair,High,Meets Expectations,0,No,No,No
100341,27,Female,Sales,Account Executive,Bachelor's,Married,4,49850.91,No,Good,Medium,Meets Expectations,7,No,Hybrid,No
100342,34,Female,HR,HR Executive,Bachelor's,Single,5,47209.98,No,Good,Medium,Meets Expectations,40,No,Hybrid,No
100343,34,Female,Marketing,SEO Specialist,Bachelor's,Single,5,43699.89,Yes,Fair,Medium,Meets Expectations,7,No,Yes,Yes
100344,29,Male,Sales,Account Executive,Master's,Single,2,47863.45,Yes,Fair,Very High,Outstanding,58,No,Hybrid,Yes
100345,29,Male,IT,Software Engineer,Bachelor's,Single,3,66150.37,No,Good,High,Exceeds Expectations,28,No,Hybrid,No
100346,34,Female,Operations,Logistics Coordinator,Bachelor's,Married,2,48078.07,No,Good,High,Meets Expectations,16,No,Hybrid,Yes
100347,22,Male,IT,Software Engineer,Bachelor's,Married,9,88929.8,No,Excellent,Medium,Meets Expectations,26,No,No,No
100348,23,Male,IT,DevOps Engineer,Bachelor's,Divorced,12,92066.21,No,Good,Low,Exceeds Expectations,44,No,Hybrid,No
100349,27,Male,Operations,Logistics Coordinator,Bachelor's,Divorced,6,54146.62,Yes,Good,Medium,Exceeds Expectations,7,No,Yes,No
100350,31,Female,Sales,Account Executive,Bachelor's,Single,1,37427.05,No,Good,Low,Exceeds Expectations,52,No,Yes,Yes
100351,35,Female,IT,System Administrator,Bachelor's,Single,1,43195.73,Yes,Good,Medium,Meets Expectations,5,No,Hybrid,Yes
100352,43,Male,Finance,Auditor,Bachelor's,Single,7,53477.14,No,Fair,High,Meets Expectations,50,No,No,No
100353,39,Female,Finance,Financial Analyst,Master's,Single,4,61998.92,No,Good,Medium,Exceeds Expectations,43,No,Hybrid,No
100354,31,Male,IT,QA Engineer,Bachelor's,Single,1,47732.73,No,Excellent,Medium,Meets Expectations,29,No,No,No
100355,32,Male,IT,Data Analyst,Bachelor's,Single,10,70033.03,Yes,Poor,High,Meets Expectations,22,No,Yes,Yes
100356,25,Male,IT,QA Engineer,Bachelor's,Single,5,67872.18,Yes,Excellent,Medium,Meets Expectations,14,Yes,Hybrid,No
100357,32,Female,Sales,Sales Executive,Bachelor's,Married,3,48931.98,Yes,Good,Medium,Meets Expectations,59,Yes,Hybrid,No
100358,30,Female,Operations,Supply Chain Analyst,Bachelor's,Single,6,46472.37,No,Good,Low,Meets Expectations,40,No,Hybrid,Yes
100359,35,Female,Finance,Financial Analyst,Master's,Single,4,64640.64,No,Good,Medium,Meets Expectations,13,No,Hybrid,No
100360,27,Female,Finance,Accountant,Bachelor's,Single,2,55989.55,No,Fair,High,Exceeds Expectations,26,No,Hybrid,No
100361,36,Female,IT,QA Engineer,Bachelor's,Married,6,80693,No,Good,Medium,Meets Expectations,2,No,Hybrid,No
100362,43,Female,IT,DevOps Engineer,Master's,Married,4,75383.86,No,Excellent,High,Exceeds Expectations,11,No,No,No
100363,32,Female,IT,QA Engineer,Bachelor's,Single,1,43846.74,Yes,Excellent,High,Exceeds Expectations,42,No,Yes,Yes
100364,35,Female,IT,Software Engineer,Master's,Divorced,6,73693.63,Yes,Poor,Very High,Outstanding,2,No,Hybrid,Yes
100365,37,Female,IT,Software Engineer,Bachelor's,Single,2,71580.54,No,Poor,Medium,Meets Expectations,39,No,Yes,Yes
100366,30,Female,Sales,Sales Manager,Bachelor's,Married,8,63974.94,Yes,Poor,Medium,Meets Expectations,0,No,Hybrid,Yes
100367,34,Female,IT,System Administrator,Master's,Single,5,70149.17,Yes,Fair,Very High,Meets Expectations,16,No,Yes,No
100368,33,Male,Operations,Logistics Coordinator,Master's,Single,5,49433.74,Yes,Good,Medium,Exceeds Expectations,58,No,No,Yes
100369,33,Female,Operations,Operations Executive,Bachelor's,Single,2,32495.98,No,Poor,Medium,Meets Expectations,17,No,Hybrid,Yes
100370,27,Female,Sales,Sales Executive,Bachelor's,Single,7,60837.53,No,Good,Very High,Meets Expectations,9,Yes,Hybrid,No
100371,33,Male,IT,System Administrator,Bachelor's,married,5,68465.94,No,Excellent,Very High,Meets Expectations,58,No,Yes,No
100372,36,Male,HR,HR Executive,Bachelor's,Married,7,46561.34,No,Good,Medium,Meets Expectations,11,No,Hybrid,No
100373,43,Female,Marketing,SEO Specialist,Master's,Single,4,60101.35,No,Good,High,Meets Expectations,16,No,Hybrid,No
100374,39,Male,IT,QA Engineer,Bachelor's,Single,2,57481.72,No,Fair,High,Meets Expectations,21,No,Yes,Yes
100375,48,Male,Finance,Accountant,Bachelor's,Single,9,67295.78,Yes,Poor,High,Meets Expectations,41,No,Hybrid,Yes
100376,27,Male,Operations,Supply Chain Analyst,Master's,Single,9,59403.97,No,Good,High,Meets Expectations,13,Yes,Hybrid,No
100377,39,Female,Sales,Sales Executive,Master's,Divorced,3,58933.12,No,Good,Medium,Meets Expectations,40,Yes,Hybrid,No
100378,34,Male,IT,Data Analyst,Bachelor's,Single,4,69686.37,No,Excellent,High,Meets Expectations,7,No,Hybrid,No
100379,48,Female,Sales,Sales Manager,Master's,single,2,42394.22,No,Excellent,Very High,Meets Expectations,50,No,Yes,No
100380,27,Female,Sales,Sales Manager,Bachelor's,Divorced,2,54391.29,Yes,Fair,Very High,Exceeds Expectations,16,No,Hybrid,Yes
100381,27,Male,Sales,Sales Executive,Master's,Single,5,54978.3,Yes,Poor,Very High,Meets Expectations,14,No,Yes,Yes
100382,28,Female,HR,Recruiter,Bachelor's,Single,7,41707.64,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
100383,21,Male,Finance,Auditor,Master's,Single,6,55705.85,Yes,Fair,High,Meets Expectations,6,No,Hybrid,Yes
100384,29,Female,IT,QA Engineer,Bachelor's,Single,7,71133.79,Yes,Poor,Medium,Meets Expectations,49,No,Yes,Yes
